protein_id,length,n_homologs,mode,n_homologs_used,n_homologs_avail,p,K,drafter_accuracy,mean_accepted,mean_tokens_per_step,acceptance_rate,n_steps,ref_source
P62937,165,8,static,8,64,,4,0.9939,3.8824,4.8529,0.9851,34,query_3di
P62937,165,8,static,8,64,,8,0.9939,7.7368,8.6842,0.9671,19,query_3di
P62937,165,8,static,8,64,,12,0.9939,11.7692,12.6923,1.0,13,query_3di
P62937,165,8,static,8,64,,16,0.9939,15.6,16.5,0.975,10,query_3di
P62937,165,8,prefix,8,64,1,1,0.9939,0.988,1.988,0.988,83,query_3di
P62937,165,8,prefix,8,64,1,2,0.9939,1.9643,2.9464,0.9821,56,query_3di
P62937,165,8,prefix,8,64,1,4,0.9939,3.8824,4.8529,0.9851,34,query_3di
P62937,165,8,prefix,8,64,1,8,0.9939,7.7368,8.6842,0.9671,19,query_3di
P62937,165,8,prefix,8,64,1,12,0.9939,11.7692,12.6923,1.0,13,query_3di
P62937,165,8,prefix,8,64,1,16,0.9939,15.6,16.5,0.975,10,query_3di
P62937,165,8,prefix,8,64,2,1,0.9939,0.988,1.988,0.988,83,query_3di
P62937,165,8,prefix,8,64,2,2,0.9939,1.9643,2.9464,0.9821,56,query_3di
P62937,165,8,prefix,8,64,2,4,0.9939,3.8824,4.8529,0.9851,34,query_3di
P62937,165,8,prefix,8,64,2,8,0.9939,7.7368,8.6842,0.9671,19,query_3di
P62937,165,8,prefix,8,64,2,12,0.9939,11.7692,12.6923,1.0,13,query_3di
P62937,165,8,prefix,8,64,2,16,0.9939,15.6,16.5,0.975,10,query_3di
P62937,165,8,prefix,8,64,4,1,0.9879,0.988,1.988,0.988,83,query_3di
P62937,165,8,prefix,8,64,4,2,0.9879,1.9123,2.8947,0.9646,57,query_3di
P62937,165,8,prefix,8,64,4,4,0.9879,3.8824,4.8529,0.9778,34,query_3di
P62937,165,8,prefix,8,64,4,8,0.9879,7.3,8.25,0.9359,20,query_3di
P62937,165,8,prefix,8,64,4,12,0.9879,10.8571,11.7857,0.9441,14,query_3di
P62937,165,8,prefix,8,64,4,16,0.9879,14.0909,15.0,0.9012,11,query_3di
P62937,165,8,prefix,8,64,8,1,0.9879,0.988,1.988,0.988,83,query_3di
P62937,165,8,prefix,8,64,8,2,0.9879,1.9123,2.8947,0.9646,57,query_3di
P62937,165,8,prefix,8,64,8,4,0.9879,3.8824,4.8529,0.9778,34,query_3di
P62937,165,8,prefix,8,64,8,8,0.9879,7.3,8.25,0.9359,20,query_3di
P62937,165,8,prefix,8,64,8,12,0.9879,10.8571,11.7857,0.9441,14,query_3di
P62937,165,8,prefix,8,64,8,16,0.9879,14.0909,15.0,0.9012,11,query_3di
P62937,165,8,prefix,8,64,12,1,0.9939,0.988,1.988,0.988,83,query_3di
P62937,165,8,prefix,8,64,12,2,0.9939,1.9643,2.9464,0.991,56,query_3di
P62937,165,8,prefix,8,64,12,4,0.9939,3.8824,4.8529,0.9778,34,query_3di
P62937,165,8,prefix,8,64,12,8,0.9939,7.7368,8.6842,0.9932,19,query_3di
P62937,165,8,prefix,8,64,12,12,0.9939,10.8571,11.7857,0.9441,14,query_3di
P62937,165,8,prefix,8,64,12,16,0.9939,15.6,16.5,1.0,10,query_3di
P62937,165,8,prefix,8,64,16,1,0.9939,0.988,1.988,0.988,83,query_3di
P62937,165,8,prefix,8,64,16,2,0.9939,1.9643,2.9464,0.991,56,query_3di
P62937,165,8,prefix,8,64,16,4,0.9939,3.8824,4.8529,0.9778,34,query_3di
P62937,165,8,prefix,8,64,16,8,0.9939,7.7368,8.6842,0.9932,19,query_3di
P62937,165,8,prefix,8,64,16,12,0.9939,10.8571,11.7857,0.9441,14,query_3di
P62937,165,8,prefix,8,64,16,16,0.9939,15.6,16.5,1.0,10,query_3di
P62937,165,16,static,16,64,,1,1.0,1.0,1.988,1.0,83,query_3di
P62937,165,16,static,16,64,,2,1.0,2.0,3.0,1.0,55,query_3di
P62937,165,16,static,16,64,,4,1.0,4.0,5.0,1.0,33,query_3di
P62937,165,16,static,16,64,,8,1.0,7.7368,8.6842,1.0,19,query_3di
P62937,165,16,static,16,64,,12,1.0,11.7692,12.6923,1.0,13,query_3di
P62937,165,16,static,16,64,,16,1.0,15.6,16.5,1.0,10,query_3di
P62937,165,16,prefix,16,64,1,1,1.0,1.0,1.988,1.0,83,query_3di
P62937,165,16,prefix,16,64,1,2,1.0,2.0,3.0,1.0,55,query_3di
P62937,165,16,prefix,16,64,1,4,1.0,4.0,5.0,1.0,33,query_3di
P62937,165,16,prefix,16,64,1,8,1.0,7.7368,8.6842,1.0,19,query_3di
P62937,165,16,prefix,16,64,1,12,1.0,11.7692,12.6923,1.0,13,query_3di
P62937,165,16,prefix,16,64,1,16,1.0,15.6,16.5,1.0,10,query_3di
P62937,165,16,prefix,16,64,2,1,1.0,1.0,1.988,1.0,83,query_3di
P62937,165,16,prefix,16,64,2,2,1.0,2.0,3.0,1.0,55,query_3di
P62937,165,16,prefix,16,64,2,4,1.0,4.0,5.0,1.0,33,query_3di
P62937,165,16,prefix,16,64,2,8,1.0,7.7368,8.6842,1.0,19,query_3di
P62937,165,16,prefix,16,64,2,12,1.0,11.7692,12.6923,1.0,13,query_3di
P62937,165,16,prefix,16,64,2,16,1.0,15.6,16.5,1.0,10,query_3di
P62937,165,16,prefix,16,64,4,1,1.0,1.0,1.988,1.0,83,query_3di
P62937,165,16,prefix,16,64,4,2,1.0,2.0,3.0,1.0,55,query_3di
P62937,165,16,prefix,16,64,4,4,1.0,4.0,5.0,1.0,33,query_3di
P62937,165,16,prefix,16,64,4,8,1.0,7.7368,8.6842,1.0,19,query_3di
P62937,165,16,prefix,16,64,4,12,1.0,11.7692,12.6923,1.0,13,query_3di
P62937,165,16,prefix,16,64,4,16,1.0,15.6,16.5,1.0,10,query_3di
P62937,165,16,prefix,16,64,8,1,1.0,1.0,1.988,1.0,83,query_3di
P62937,165,16,prefix,16,64,8,2,1.0,2.0,3.0,1.0,55,query_3di
P62937,165,16,prefix,16,64,8,4,1.0,4.0,5.0,1.0,33,query_3di
P62937,165,16,prefix,16,64,8,8,1.0,7.7368,8.6842,1.0,19,query_3di
P62937,165,16,prefix,16,64,8,12,1.0,11.7692,12.6923,1.0,13,query_3di
P62937,165,16,prefix,16,64,8,16,1.0,15.6,16.5,1.0,10,query_3di
P62937,165,16,prefix,16,64,12,1,1.0,1.0,1.988,1.0,83,query_3di
P62937,165,16,prefix,16,64,12,2,1.0,2.0,3.0,1.0,55,query_3di
P62937,165,16,prefix,16,64,12,4,1.0,4.0,5.0,1.0,33,query_3di
P62937,165,16,prefix,16,64,12,8,1.0,7.7368,8.6842,1.0,19,query_3di
P62937,165,16,prefix,16,64,12,12,1.0,11.7692,12.6923,1.0,13,query_3di
P62937,165,16,prefix,16,64,12,16,1.0,15.6,16.5,1.0,10,query_3di
P62937,165,16,prefix,16,64,16,1,0.9939,0.988,1.988,0.988,83,query_3di
P62937,165,16,prefix,16,64,16,2,0.9939,1.9643,2.9464,0.991,56,query_3di
P62937,165,16,prefix,16,64,16,4,0.9939,3.8824,4.8529,0.9778,34,query_3di
P62937,165,16,prefix,16,64,16,8,0.9939,7.7368,8.6842,0.9932,19,query_3di
P62937,165,16,prefix,16,64,16,12,0.9939,10.8571,11.7857,0.9441,14,query_3di
P62937,165,16,prefix,16,64,16,16,0.9939,15.6,16.5,1.0,10,query_3di
P62937,165,32,static,32,64,,1,0.9697,0.9762,1.9643,0.9762,84,query_3di
P62937,165,32,static,32,64,,2,0.9697,1.8947,2.8947,0.9474,57,query_3di
P62937,165,32,static,32,64,,4,0.9697,3.7429,4.7143,0.9493,35,query_3di
P62937,165,32,static,32,64,,8,0.9697,6.8571,7.8571,0.8571,21,query_3di
P62937,165,32,static,32,64,,12,0.9697,8.7647,9.7059,0.772,17,query_3di
P62937,165,32,static,32,64,,16,0.9697,12.8333,13.75,0.828,12,query_3di
P62937,165,32,prefix,32,64,1,1,0.9697,0.9762,1.9643,0.9762,84,query_3di
P62937,165,32,prefix,32,64,1,2,0.9697,1.8947,2.8947,0.9474,57,query_3di
P62937,165,32,prefix,32,64,1,4,0.9697,3.7429,4.7143,0.9493,35,query_3di
P62937,165,32,prefix,32,64,1,8,0.9697,6.8571,7.8571,0.8571,21,query_3di
P62937,165,32,prefix,32,64,1,12,0.9697,8.7647,9.7059,0.772,17,query_3di
P62937,165,32,prefix,32,64,1,16,0.9697,12.8333,13.75,0.828,12,query_3di
P62937,165,32,prefix,32,64,2,1,0.9758,0.9762,1.9643,0.9762,84,query_3di
P62937,165,32,prefix,32,64,2,2,0.9758,1.8947,2.8947,0.9474,57,query_3di
P62937,165,32,prefix,32,64,2,4,0.9758,3.7429,4.7143,0.9493,35,query_3di
P62937,165,32,prefix,32,64,2,8,0.9758,7.25,8.25,0.9062,20,query_3di
P62937,165,32,prefix,32,64,2,12,0.9758,9.375,10.3125,0.8287,16,query_3di
P62937,165,32,prefix,32,64,2,16,0.9758,14.0909,15.0,0.9118,11,query_3di
P62937,165,32,prefix,32,64,4,1,0.9818,0.9762,1.9643,0.9762,84,query_3di
P62937,165,32,prefix,32,64,4,2,0.9818,1.9464,2.9464,0.9732,56,query_3di
P62937,165,32,prefix,32,64,4,4,0.9818,3.7429,4.7143,0.9493,35,query_3di
P62937,165,32,prefix,32,64,4,8,0.9818,7.25,8.25,0.9062,20,query_3di
P62937,165,32,prefix,32,64,4,12,0.9818,10.0667,11.0,0.8935,15,query_3di
P62937,165,32,prefix,32,64,4,16,0.9818,14.0909,15.0,0.9118,11,query_3di
P62937,165,32,prefix,32,64,8,1,0.9818,0.9762,1.9643,0.9762,84,query_3di
P62937,165,32,prefix,32,64,8,2,0.9818,1.9464,2.9464,0.9732,56,query_3di
P62937,165,32,prefix,32,64,8,4,0.9818,3.7429,4.7143,0.9493,35,query_3di
P62937,165,32,prefix,32,64,8,8,0.9818,7.25,8.25,0.9062,20,query_3di
P62937,165,32,prefix,32,64,8,12,0.9818,10.0667,11.0,0.8935,15,query_3di
P62937,165,32,prefix,32,64,8,16,0.9818,14.0909,15.0,0.9118,11,query_3di
P62937,165,32,prefix,32,64,12,1,0.9879,0.9762,1.9643,0.9762,84,query_3di
P62937,165,32,prefix,32,64,12,2,0.9879,1.9464,2.9464,0.9732,56,query_3di
P62937,165,32,prefix,32,64,12,4,0.9879,3.7429,4.7143,0.9493,35,query_3di
P62937,165,32,prefix,32,64,12,8,0.9879,7.6842,8.6842,0.9605,19,query_3di
P62937,165,32,prefix,32,64,12,12,0.9879,10.0667,11.0,0.8935,15,query_3di
P62937,165,32,prefix,32,64,12,16,0.9879,14.0909,15.0,0.9118,11,query_3di
P62937,165,32,prefix,32,64,16,1,0.9879,0.9762,1.9643,0.9762,84,query_3di
P62937,165,32,prefix,32,64,16,2,0.9879,1.9464,2.9464,0.9732,56,query_3di
P62937,165,32,prefix,32,64,16,4,0.9879,3.7429,4.7143,0.9493,35,query_3di
P62937,165,32,prefix,32,64,16,8,0.9879,7.6842,8.6842,0.9605,19,query_3di
P62937,165,32,prefix,32,64,16,12,0.9879,10.0667,11.0,0.8935,15,query_3di
P62937,165,32,prefix,32,64,16,16,0.9879,14.0909,15.0,0.9118,11,query_3di
P62937,165,64,static,64,64,,1,0.9636,0.9643,1.9643,0.9643,84,query_3di
P62937,165,64,static,64,64,,2,0.9636,1.8621,2.8448,0.9391,58,query_3di
P62937,165,64,static,64,64,,4,0.9636,3.6111,4.5833,0.922,36,query_3di
P62937,165,64,static,64,64,,8,0.9636,6.5455,7.5,0.8229,22,query_3di
P62937,165,64,static,64,64,,12,0.9636,8.7647,9.7059,0.7641,17,query_3di
P62937,165,64,static,64,64,,16,0.9636,12.8333,13.75,0.8021,12,query_3di
P62937,165,64,prefix,64,64,1,1,0.9636,0.9643,1.9643,0.9643,84,query_3di
P62937,165,64,prefix,64,64,1,2,0.9636,1.8621,2.8448,0.9391,58,query_3di
P62937,165,64,prefix,64,64,1,4,0.9636,3.6111,4.5833,0.922,36,query_3di
P62937,165,64,prefix,64,64,1,8,0.9636,6.5455,7.5,0.8229,22,query_3di
P62937,165,64,prefix,64,64,1,12,0.9636,8.7647,9.7059,0.7641,17,query_3di
P62937,165,64,prefix,64,64,1,16,0.9636,12.8333,13.75,0.8021,12,query_3di
P62937,165,64,prefix,64,64,2,1,0.9697,0.9643,1.9643,0.9643,84,query_3di
P62937,165,64,prefix,64,64,2,2,0.9697,1.8621,2.8448,0.9391,58,query_3di
P62937,165,64,prefix,64,64,2,4,0.9697,3.6111,4.5833,0.922,36,query_3di
P62937,165,64,prefix,64,64,2,8,0.9697,6.9048,7.8571,0.8683,21,query_3di
P62937,165,64,prefix,64,64,2,12,0.9697,9.375,10.3125,0.8197,16,query_3di
P62937,165,64,prefix,64,64,2,16,0.9697,14.0909,15.0,0.8807,11,query_3di
P62937,165,64,prefix,64,64,4,1,0.9697,0.9643,1.9643,0.9643,84,query_3di
P62937,165,64,prefix,64,64,4,2,0.9697,1.8621,2.8448,0.9391,58,query_3di
P62937,165,64,prefix,64,64,4,4,0.9697,3.6111,4.5833,0.922,36,query_3di
P62937,165,64,prefix,64,64,4,8,0.9697,6.9048,7.8571,0.8683,21,query_3di
P62937,165,64,prefix,64,64,4,12,0.9697,9.375,10.3125,0.8197,16,query_3di
P62937,165,64,prefix,64,64,4,16,0.9697,14.0909,15.0,0.8807,11,query_3di
P62937,165,64,prefix,64,64,8,1,0.9697,0.9643,1.9643,0.9643,84,query_3di
P62937,165,64,prefix,64,64,8,2,0.9697,1.8621,2.8448,0.9391,58,query_3di
P62937,165,64,prefix,64,64,8,4,0.9697,3.6111,4.5833,0.922,36,query_3di
P62937,165,64,prefix,64,64,8,8,0.9697,6.9048,7.8571,0.8683,21,query_3di
P62937,165,64,prefix,64,64,8,12,0.9697,9.375,10.3125,0.8197,16,query_3di
P62937,165,64,prefix,64,64,8,16,0.9697,14.0909,15.0,0.8807,11,query_3di
P62937,165,64,prefix,64,64,12,1,0.9758,0.9762,1.9643,0.9762,84,query_3di
P62937,165,64,prefix,64,64,12,2,0.9758,1.8947,2.8947,0.9474,57,query_3di
P62937,165,64,prefix,64,64,12,4,0.9758,3.7429,4.7143,0.9493,35,query_3di
P62937,165,64,prefix,64,64,12,8,0.9758,7.25,8.25,0.9062,20,query_3di
P62937,165,64,prefix,64,64,12,12,0.9758,9.375,10.3125,0.8287,16,query_3di
P62937,165,64,prefix,64,64,12,16,0.9758,14.0909,15.0,0.9118,11,query_3di
P62937,165,64,prefix,64,64,16,1,0.9758,0.9762,1.9643,0.9762,84,query_3di
P62937,165,64,prefix,64,64,16,2,0.9758,1.8947,2.8947,0.9474,57,query_3di
P62937,165,64,prefix,64,64,16,4,0.9758,3.7429,4.7143,0.9493,35,query_3di
P62937,165,64,prefix,64,64,16,8,0.9758,7.25,8.25,0.9062,20,query_3di
P62937,165,64,prefix,64,64,16,12,0.9758,9.375,10.3125,0.8287,16,query_3di
P62937,165,64,prefix,64,64,16,16,0.9758,14.0909,15.0,0.9118,11,query_3di
P62944,937,4,static,4,64,,1,0.9925,0.9915,1.9894,0.9915,471,query_3di
P62944,937,4,static,4,64,,2,0.9925,1.9652,2.9652,0.9826,316,query_3di
P62944,937,4,static,4,64,,4,0.9925,3.911,4.9058,0.9816,191,query_3di
P62944,937,4,static,4,64,,8,0.9925,7.6852,8.6759,0.9629,108,query_3di
P62944,937,4,static,4,64,,12,0.9925,11.5067,12.4933,0.9642,75,query_3di
P62944,937,4,static,4,64,,16,0.9925,14.6333,15.6167,0.9223,60,query_3di
P62944,937,4,prefix,4,64,1,1,0.9925,0.9915,1.9894,0.9915,471,query_3di
P62944,937,4,prefix,4,64,1,2,0.9925,1.9652,2.9652,0.9826,316,query_3di
P62944,937,4,prefix,4,64,1,4,0.9925,3.911,4.9058,0.9816,191,query_3di
P62944,937,4,prefix,4,64,1,8,0.9925,7.6852,8.6759,0.9629,108,query_3di
P62944,937,4,prefix,4,64,1,12,0.9925,11.5067,12.4933,0.9642,75,query_3di
P62944,937,4,prefix,4,64,1,16,0.9925,14.6333,15.6167,0.9223,60,query_3di
P62944,937,4,prefix,4,64,2,1,0.9925,0.9915,1.9894,0.9915,471,query_3di
P62944,937,4,prefix,4,64,2,2,0.9925,1.9652,2.9652,0.9826,316,query_3di
P62944,937,4,prefix,4,64,2,4,0.9925,3.911,4.9058,0.9816,191,query_3di
P62944,937,4,prefix,4,64,2,8,0.9925,7.6852,8.6759,0.9629,108,query_3di
P62944,937,4,prefix,4,64,2,12,0.9925,11.5067,12.4933,0.9642,75,query_3di
P62944,937,4,prefix,4,64,2,16,0.9925,14.6333,15.6167,0.9223,60,query_3di
P62944,937,4,prefix,4,64,4,1,0.9915,0.9873,1.9852,0.9873,472,query_3di
P62944,937,4,prefix,4,64,4,2,0.9915,1.9652,2.9652,0.9826,316,query_3di
P62944,937,4,prefix,4,64,4,4,0.9915,3.8854,4.8802,0.9752,192,query_3di
P62944,937,4,prefix,4,64,4,8,0.9915,7.6055,8.5963,0.9529,109,query_3di
P62944,937,4,prefix,4,64,4,12,0.9915,11.5067,12.4933,0.9642,75,query_3di
P62944,937,4,prefix,4,64,4,16,0.9915,14.377,15.3607,0.906,61,query_3di
P62944,937,4,prefix,4,64,8,1,0.9904,0.9852,1.9852,0.9852,472,query_3di
P62944,937,4,prefix,4,64,8,2,0.9904,1.959,2.9558,0.981,317,query_3di
P62944,937,4,prefix,4,64,8,4,0.9904,3.8854,4.8802,0.9726,192,query_3di
P62944,937,4,prefix,4,64,8,8,0.9904,7.6055,8.5963,0.9518,109,query_3di
P62944,937,4,prefix,4,64,8,12,0.9904,11.5067,12.4933,0.9642,75,query_3di
P62944,937,4,prefix,4,64,8,16,0.9904,14.129,15.1129,0.8966,62,query_3di
P62944,937,4,prefix,4,64,12,1,0.9915,0.9894,1.9894,0.9894,471,query_3di
P62944,937,4,prefix,4,64,12,2,0.9915,1.959,2.9558,0.981,317,query_3di
P62944,937,4,prefix,4,64,12,4,0.9915,3.911,4.9058,0.979,191,query_3di
P62944,937,4,prefix,4,64,12,8,0.9915,7.6852,8.6759,0.9618,108,query_3di
P62944,937,4,prefix,4,64,12,12,0.9915,11.5067,12.4933,0.9642,75,query_3di
P62944,937,4,prefix,4,64,12,16,0.9915,14.377,15.3607,0.9126,61,query_3di
P62944,937,4,prefix,4,64,16,1,0.9925,0.9894,1.9894,0.9894,471,query_3di
P62944,937,4,prefix,4,64,16,2,0.9925,1.9684,2.9652,0.9857,316,query_3di
P62944,937,4,prefix,4,64,16,4,0.9925,3.9368,4.9316,0.9855,190,query_3di
P62944,937,4,prefix,4,64,16,8,0.9925,7.7664,8.757,0.9719,107,query_3di
P62944,937,4,prefix,4,64,16,12,0.9925,11.5067,12.4933,0.9642,75,query_3di
P62944,937,4,prefix,4,64,16,16,0.9925,14.377,15.3607,0.9126,61,query_3di
P62944,937,8,static,8,64,,1,0.9957,0.9957,1.9936,0.9957,470,query_3di
P62944,937,8,static,8,64,,2,0.9957,1.9778,2.9746,0.9905,315,query_3di
P62944,937,8,static,8,64,,4,0.9957,3.963,4.9577,0.9934,189,query_3di
P62944,937,8,static,8,64,,8,0.9957,7.8491,8.8396,0.9858,106,query_3di
P62944,937,8,static,8,64,,12,0.9957,11.6757,12.6622,0.9752,74,query_3di
P62944,937,8,static,8,64,,16,0.9957,14.8983,15.8814,0.9401,59,query_3di
P62944,937,8,prefix,8,64,1,1,0.9957,0.9957,1.9936,0.9957,470,query_3di
P62944,937,8,prefix,8,64,1,2,0.9957,1.9778,2.9746,0.9905,315,query_3di
P62944,937,8,prefix,8,64,1,4,0.9957,3.963,4.9577,0.9934,189,query_3di
P62944,937,8,prefix,8,64,1,8,0.9957,7.8491,8.8396,0.9858,106,query_3di
P62944,937,8,prefix,8,64,1,12,0.9957,11.6757,12.6622,0.9752,74,query_3di
P62944,937,8,prefix,8,64,1,16,0.9957,14.8983,15.8814,0.9401,59,query_3di
P62944,937,8,prefix,8,64,2,1,0.9957,0.9957,1.9936,0.9957,470,query_3di
P62944,937,8,prefix,8,64,2,2,0.9957,1.9778,2.9746,0.9905,315,query_3di
P62944,937,8,prefix,8,64,2,4,0.9957,3.963,4.9577,0.9934,189,query_3di
P62944,937,8,prefix,8,64,2,8,0.9957,7.8491,8.8396,0.9858,106,query_3di
P62944,937,8,prefix,8,64,2,12,0.9957,11.6757,12.6622,0.9752,74,query_3di
P62944,937,8,prefix,8,64,2,16,0.9957,14.8983,15.8814,0.9401,59,query_3di
P62944,937,8,prefix,8,64,4,1,0.9957,0.9957,1.9936,0.9957,470,query_3di
P62944,937,8,prefix,8,64,4,2,0.9957,1.9778,2.9746,0.9905,315,query_3di
P62944,937,8,prefix,8,64,4,4,0.9957,3.963,4.9577,0.9934,189,query_3di
P62944,937,8,prefix,8,64,4,8,0.9957,7.8491,8.8396,0.9858,106,query_3di
P62944,937,8,prefix,8,64,4,12,0.9957,11.6757,12.6622,0.9752,74,query_3di
P62944,937,8,prefix,8,64,4,16,0.9957,14.8983,15.8814,0.9401,59,query_3di
P62944,937,8,prefix,8,64,8,1,0.9947,0.9915,1.9894,0.9915,471,query_3di
P62944,937,8,prefix,8,64,8,2,0.9947,1.9778,2.9746,0.9905,315,query_3di
P62944,937,8,prefix,8,64,8,4,0.9947,3.963,4.9577,0.9934,189,query_3di
P62944,937,8,prefix,8,64,8,8,0.9947,7.7664,8.757,0.9754,107,query_3di
P62944,937,8,prefix,8,64,8,12,0.9947,11.6757,12.6622,0.9752,74,query_3di
P62944,937,8,prefix,8,64,8,16,0.9947,14.6333,15.6167,0.9232,60,query_3di
P62944,937,8,prefix,8,64,12,1,0.9957,0.9957,1.9936,0.9957,470,query_3di
P62944,937,8,prefix,8,64,12,2,0.9957,1.9778,2.9746,0.9905,315,query_3di
P62944,937,8,prefix,8,64,12,4,0.9957,3.963,4.9577,0.9934,189,query_3di
P62944,937,8,prefix,8,64,12,8,0.9957,7.8491,8.8396,0.9858,106,query_3di
P62944,937,8,prefix,8,64,12,12,0.9957,11.6757,12.6622,0.9752,74,query_3di
P62944,937,8,prefix,8,64,12,16,0.9957,14.8983,15.8814,0.9401,59,query_3di
P62944,937,8,prefix,8,64,16,1,0.9957,0.9957,1.9936,0.9957,470,query_3di
P62944,937,8,prefix,8,64,16,2,0.9957,1.9841,2.9841,0.992,314,query_3di
P62944,937,8,prefix,8,64,16,4,0.9957,3.963,4.9577,0.9947,189,query_3di
P62944,937,8,prefix,8,64,16,8,0.9957,7.8491,8.8396,0.9835,106,query_3di
P62944,937,8,prefix,8,64,16,12,0.9957,11.5067,12.4933,0.9642,75,query_3di
P62944,937,8,prefix,8,64,16,16,0.9957,15.1724,16.1552,0.9565,58,query_3di
P62944,937,16,static,16,64,,1,0.9893,0.9852,1.9852,0.9852,472,query_3di
P62944,937,16,static,16,64,,2,0.9893,1.959,2.9558,0.981,317,query_3di
P62944,937,16,static,16,64,,4,0.9893,3.9368,4.9316,0.9855,190,query_3di
P62944,937,16,static,16,64,,8,0.9893,7.6055,8.5963,0.9518,109,query_3di
P62944,937,16,static,16,64,,12,0.9893,11.1818,12.1688,0.9369,77,query_3di
P62944,937,16,static,16,64,,16,0.9893,13.8889,14.873,0.8812,63,query_3di
P62944,937,16,prefix,16,64,1,1,0.9893,0.9852,1.9852,0.9852,472,query_3di
P62944,937,16,prefix,16,64,1,2,0.9893,1.959,2.9558,0.981,317,query_3di
P62944,937,16,prefix,16,64,1,4,0.9893,3.9368,4.9316,0.9855,190,query_3di
P62944,937,16,prefix,16,64,1,8,0.9893,7.6055,8.5963,0.9518,109,query_3di
P62944,937,16,prefix,16,64,1,12,0.9893,11.1818,12.1688,0.9369,77,query_3di
P62944,937,16,prefix,16,64,1,16,0.9893,13.8889,14.873,0.8812,63,query_3di
P62944,937,16,prefix,16,64,2,1,0.9915,0.9894,1.9894,0.9894,471,query_3di
P62944,937,16,prefix,16,64,2,2,0.9915,1.9684,2.9652,0.9857,316,query_3di
P62944,937,16,prefix,16,64,2,4,0.9915,3.9368,4.9316,0.9855,190,query_3di
P62944,937,16,prefix,16,64,2,8,0.9915,7.6852,8.6759,0.9618,108,query_3di
P62944,937,16,prefix,16,64,2,12,0.9915,11.5067,12.4933,0.9642,75,query_3di
P62944,937,16,prefix,16,64,2,16,0.9915,14.377,15.3607,0.9126,61,query_3di
P62944,937,16,prefix,16,64,4,1,0.9904,0.9894,1.9894,0.9894,471,query_3di
P62944,937,16,prefix,16,64,4,2,0.9904,1.959,2.9558,0.981,317,query_3di
P62944,937,16,prefix,16,64,4,4,0.9904,3.911,4.9058,0.979,191,query_3di
P62944,937,16,prefix,16,64,4,8,0.9904,7.6055,8.5963,0.9518,109,query_3di
P62944,937,16,prefix,16,64,4,12,0.9904,11.5067,12.4933,0.9642,75,query_3di
P62944,937,16,prefix,16,64,4,16,0.9904,14.377,15.3607,0.9126,61,query_3di
P62944,937,16,prefix,16,64,8,1,0.9904,0.9852,1.9852,0.9852,472,query_3di
P62944,937,16,prefix,16,64,8,2,0.9904,1.959,2.9558,0.981,317,query_3di
P62944,937,16,prefix,16,64,8,4,0.9904,3.9368,4.9316,0.9855,190,query_3di
P62944,937,16,prefix,16,64,8,8,0.9904,7.6852,8.6759,0.9618,108,query_3di
P62944,937,16,prefix,16,64,8,12,0.9904,11.3421,12.3289,0.9504,76,query_3di
P62944,937,16,prefix,16,64,8,16,0.9904,14.129,15.1129,0.8966,62,query_3di
P62944,937,16,prefix,16,64,12,1,0.9925,0.9894,1.9894,0.9894,471,query_3di
P62944,937,16,prefix,16,64,12,2,0.9925,1.9684,2.9652,0.9857,316,query_3di
P62944,937,16,prefix,16,64,12,4,0.9925,3.9368,4.9316,0.9855,190,query_3di
P62944,937,16,prefix,16,64,12,8,0.9925,7.7664,8.757,0.9719,107,query_3di
P62944,937,16,prefix,16,64,12,12,0.9925,11.5067,12.4933,0.9642,75,query_3di
P62944,937,16,prefix,16,64,12,16,0.9925,14.377,15.3607,0.9126,61,query_3di
P62944,937,16,prefix,16,64,16,1,0.9936,0.9936,1.9936,0.9936,470,query_3di
P62944,937,16,prefix,16,64,16,2,0.9936,1.9684,2.9652,0.9857,316,query_3di
P62944,937,16,prefix,16,64,16,4,0.9936,3.9368,4.9316,0.9855,190,query_3di
P62944,937,16,prefix,16,64,16,8,0.9936,7.8491,8.8396,0.9823,106,query_3di
P62944,937,16,prefix,16,64,16,12,0.9936,11.5067,12.4933,0.9642,75,query_3di
P62944,937,16,prefix,16,64,16,16,0.9936,14.6333,15.6167,0.9291,60,query_3di
P62944,937,32,static,32,64,,1,0.9883,0.9852,1.9852,0.9852,472,query_3di
P62944,937,32,static,32,64,,2,0.9883,1.959,2.9558,0.981,317,query_3di
P62944,937,32,static,32,64,,4,0.9883,3.9368,4.9316,0.9855,190,query_3di
P62944,937,32,static,32,64,,8,0.9883,7.6055,8.5963,0.9518,109,query_3di
P62944,937,32,static,32,64,,12,0.9883,11.0256,12.0128,0.9237,78,query_3di
P62944,937,32,static,32,64,,16,0.9883,13.8889,14.873,0.8812,63,query_3di
P62944,937,32,prefix,32,64,1,1,0.9883,0.9852,1.9852,0.9852,472,query_3di
P62944,937,32,prefix,32,64,1,2,0.9883,1.959,2.9558,0.981,317,query_3di
P62944,937,32,prefix,32,64,1,4,0.9883,3.9368,4.9316,0.9855,190,query_3di
P62944,937,32,prefix,32,64,1,8,0.9883,7.6055,8.5963,0.9518,109,query_3di
P62944,937,32,prefix,32,64,1,12,0.9883,11.0256,12.0128,0.9237,78,query_3di
P62944,937,32,prefix,32,64,1,16,0.9883,13.8889,14.873,0.8812,63,query_3di
